q_id,question,mean,median,sd
1731,ヘルシーサラダを作った理由は何ですか？,2.5714285714285716,2.5,1.259881576697424
1732,プリンを作った理由は何ですか？,2.3214285714285716,2.0,0.6696362433535825
1733,お寿司を作るようになった理由は何ですか？,2.433333333333333,2.0,0.9352607356658148
1734,ビーガンになったのはいつからですか？,4.172413793103448,4.0,1.5826958357101923
1735,最初にジムに通ったのはいつですか？,2.1666666666666665,2.0,0.6989318615762461
1736,ミートソーススパゲティを初めて作ったのはいつですか？,2.103448275862069,2.0,0.8169991950602302
1737,あなたのおすすめのおすしのネタは何ですか？,1.9,2.0,0.959525744924238
1738,あなたのおすすめのピザのトッピングは何ですか？,1.8,2.0,0.7611243951073873
1739,あなたのお気に入りのパスタソースは何ですか？,2.066666666666667,2.0,0.6914918072835209
1740,今日の夕食に何を作ろうか考えていますか？,2.3333333333333335,2.0,0.922266074754828
1744,最近、お気に入りのスポーツの練習はどう進めていますか？,2.966666666666667,3.0,0.9278574999588488
1745,最近、新しい趣味の習熟度はどの程度ですか？,3.3,3.0,1.0221680811915899
1746,料理を始めた理由は何ですか？,2.5,3.0,0.7934920476158722
1750,気に入っている書籍は何ですか？,2.2333333333333334,2.0,0.6789105539243627
1758,最近のテストの結果はどうでしたか？,3.9,4.0,1.5391444107819703
1760,最近の面接は成功しましたか？,4.8,5.0,1.4239333576037019
1761,プレゼンの準備は進んでいますか？,2.5,2.0,1.1962585350828727
1762,試験の結果に自信はありますか？,3.9,4.0,1.4467561813504932
1766,最近、旅行先で素晴らしい場所を発見しましたか？,2.4,2.5,0.8550055454548937
1769,趣味の料理で苦労したことは何ですか？,3.033333333333333,3.0,1.1591713250937241
1776,子供の頃のペットは現在も飼っていますか？,3.033333333333333,3.0,1.188546876720022
1777,大学時代のルームメイトとは今でも連絡取っていますか？,3.2666666666666666,3.0,1.2576204496597132
1778,お気に入りのカフェには毎週通っていますか？,2.3666666666666667,2.0,0.9994251221140299
1779,先週の給料日に何を買いましたか？,4.266666666666667,4.0,1.4605934866804429
1780,小学校の友だちと最近話した内容は何ですか？,3.5,3.0,1.3064825110670781
1781,子供の頃のおもちゃは何でしたか？,2.310344827586207,2.0,1.0386615107869108
1782,最初の恋のエピソードは何ですか？,5.068965517241379,5.0,1.1317191247566252
1783,初めて最愛のペットを飼った記憶は何ですか？,2.8666666666666667,3.0,1.0742546199601597
1784,子供の頃の一番印象に残っている出来事は何ですか？,3.2,3.0,0.9247553264475439
1787,あなたの自宅の住所は何ですか？,5.2592592592592595,6.0,2.176669873428614
1788,あなたが受け取った最も印象的なサプライズは何ですか？,3.6785714285714284,3.0,1.0904831219021407
1797,あなたの出身大学は何ですか？,2.7666666666666666,2.0,1.4546793303071948
1798,あなたが初めて旅行に行った場所はどこですか？,2.1,2.0,0.8847364696279086
1799,あなたが最初に就職した会社はどこですか？,3.857142857142857,4.0,1.406711050228859
1800,あなたの出身校には何か特別な思い出はありますか？,3.8,3.5,1.3746472901853017
1802,あなたが初めて訪れた国に特別なエピソードはありますか？,2.9,3.0,1.0938700673013826
1803,アイスの上にコーヒーをかける飲み方はありますか？,1.9642857142857142,2.0,0.7926581093427849
1804,焼きマシュマロの楽しい食べ方を教えてもらえますか？,2.3333333333333335,2.0,1.0283342182227604
1805,キウイフルーツの美味しい食べ方はありますか？,1.9333333333333333,2.0,0.8683449709106095
1806,初めて寿司を食べたのはいつですか？,2.1333333333333333,2.0,0.7760791522613608
1807,初めて邦楽コンサートに行ったのはいつですか？,2.2666666666666666,2.0,0.9802650357071219
1808,初めてピアノを弾いたのはいつですか？,1.8333333333333333,2.0,0.59209349991676
1809,最後に大雨だった日はいつですか？,2.033333333333333,1.0,1.4499306364701425
1810,最後に美味しい料理を食べて満足した日はいつですか？,2.7666666666666666,2.5,1.1043279539543758
1812,最近の物価の変動で何か困ることはありますか？,4.0,4.0,1.174440439029407
1813,地震の影響で何か困ったことはありますか？,4.033333333333333,4.0,1.6501480254047292
1815,佐藤さんは何語を勉強していますか？,2.392857142857143,2.0,1.3148520748875059
1816,鈴木さんは何を専門に研究していますか？,2.4827586206896552,3.0,0.8709883407113854
1817,山田さんは何を仕事にしていますか？,3.3214285714285716,3.0,1.5166623059417512
1818,鈴木さんが所有している車のメーカーは何ですか？,2.5517241379310347,2.0,0.9851108312031163
1819,佐藤さんが勤めている会社の名前は何ですか？,3.7142857142857144,3.5,1.6523191974188067
1821,最近の週末の出来事を教えてもらえますか？,3.1666666666666665,3.0,1.366680683976335
1822,鈴木さんと最後に行った旅行先はどこですか？,3.0344827586206895,3.0,1.0170952554312156
1826,あなたの友人と過ごした最良の経験は何ですか？,3.3666666666666667,3.0,1.0980651740387641
1827,あなたの親友と最後に一緒に会ったのはいつですか？,3.066666666666667,3.0,1.3373502709187435
1830,あなたの父親と最後にランチしたのはいつですか？,4.066666666666666,4.0,1.4125870942531562
1831,あなたの家族と最後に旅行に行ったのはいつですか？,2.966666666666667,3.0,1.129031728375319
1833,あなたが子供の頃に一番影響を受けた本は何ですか？,3.033333333333333,3.0,1.0661996103898193
1834,あなたの学生時代に一番尊敬した先生は誰ですか？,3.2333333333333334,3.0,1.072648457158112
1835,あなたが最も尊敬する歴史上の人物は誰ですか？,2.586206896551724,2.0,1.2682170099144914
1840,お気に入りのリラクゼーション方法は何ですか？,2.533333333333333,2.5,0.9732042112432565
1842,最近、仕事の忙しさから食事の質が下がりましたか？,4.333333333333333,5.0,1.1547005383792517
1843,最近、ネット依存の影響で食事の質が低下しましたか？,4.633333333333334,5.0,1.1290317283753195
1845,この最近で一番テンションが下がった出来事は何ですか？,4.333333333333333,5.0,1.1841869998335197
1846,最近の健康状況が悪化の一番の原因は何ですか？,5.413793103448276,6.0,1.1500696059465998
1849,最近、ボランティア活動に参加したことはありますか？,2.966666666666667,3.0,1.2452207485597395
1852,最近、喧嘩が多くなってきましたか？,4.9655172413793105,5.0,1.267245568171087
1853,最近、気分転換に旅行に行くことはありますか？,2.466666666666667,2.0,0.819307248726686
1854,最近、ポジティブな気持ちになれない瞬間はありますか？,4.931034482758621,5.0,0.9231558637459186
1855,あなたは自分自身をどのように評価しますか？,5.0,5.0,1.174440439029407
1858,最近1ヶ月で一番ストレスを感じた瞬間はいつでしたか？,5.0,5.0,0.982607368881035
1859,最近1ヶ月間で意欲を失った出来事は何かありますか？,5.1,5.0,1.1249521062602224
1861,最近、身体的に痛みを感じることが多くないですか？,4.344827586206897,5.0,1.6534781969482544
1862,最近、健康に何か問題はありましたか？,5.466666666666667,6.0,1.252124631158585
1863,最近1ヶ月で自分の健康状態に不安を感じたことはありますか？,5.366666666666666,5.0,0.8502873077655143
1864,最近1ヶ月で、自分の生活に満足感を感じた瞬間はありましたか？,3.966666666666667,4.0,1.4259499757471625
1865,最近1ヶ月で、自身の行動や生活に対して不満を感じたことはありますか？,4.966666666666667,5.0,0.8899179866642238
1866,あなたの得意な楽器は何ですか？,2.033333333333333,2.0,0.8899179866642238
1869,あなたの家族は何人いますか？,2.7333333333333334,2.0,1.436790804568276
1875,もし週末旅行ができるなら、どこに行きたいですか？,2.1379310344827585,2.0,0.8334154310955477
1879,あなたが絵を描くなら何を描きたいですか？,2.033333333333333,2.0,0.8087168778415268
1881,休日によく訪れる公園はどこですか？,2.5357142857142856,2.5,0.9222413461394477
1882,あなたが昼食によく行くカフェはどこですか？,2.7333333333333334,2.5,1.2298957997167563
1883,あなたがよく観に行く映画館はどこですか？,2.75,2.0,1.377732974181916
1885,今月、一番良かった出来事は何ですか？,3.033333333333333,3.0,1.1290317283753193
1886,今週、最も楽しかったことは何ですか？,2.6666666666666665,3.0,0.9942362632324556
1887,あなたの好きなアイスクリームのフレーバーは何ですか？,2.033333333333333,1.5,1.4499306364701425
1889,昨日学校であった楽しかった出来事は何ですか？,2.6206896551724137,3.0,1.0827805840074192
1891,これまでに体験した最高の出来事は何ですか？,3.1,3.0,1.241522980192001
1910,あなたの憧れの芸能人は誰ですか？,2.3,2.0,0.7497125886079553
1926,どのようなスポーツをよく観ますか？,1.9285714285714286,2.0,0.7163989902474132
1928,どんな本をよく読みますか？,1.7586206896551724,2.0,0.786273871488314
1930,あなたが、料理をする上で、喜びを感じることは何ですか？,3.0,3.0,0.7427813527082074
1932,あなたが、音楽ライブを観る上で、感動すると感じる瞬間は何ですか？,2.966666666666667,3.0,0.8087168778415268
1934,あなたが、本を読む上で、一番楽しいと感じる部分は何ですか？,2.566666666666667,2.0,1.0063019815944514
1939,あなたが最後に読んだ本についてどのような感想を持ちましたか？,3.357142857142857,3.0,0.9893613995077727
1942,あなたが取り組んでいる仕事に対して、楽しさはどの程度感じていますか？,3.8,4.0,1.0305673027596214
1944,最近訪れた旅行先について、どのくらい満足していますか？,2.7,3.0,1.0553639672872464
1946,あなたが最近観た映画について、どのくらい面白かったですか？,2.6785714285714284,3.0,0.8629652337776966
1947,あなたが働き始めた会社について、どれだけ満足していますか？,4.066666666666666,4.0,0.9444331755018487
1948,あなたが加入しているスポーツジムについて、どれくらい満足していますか？,3.1,3.0,1.061878621546056
1950,あなたにとって、最適な勉強環境はどのようなものですか？,2.966666666666667,3.0,1.1885468767200222
1951,あなたが思う、理想的な恋愛関係とはどのようなものですか？,4.566666666666666,5.0,1.4546793303071943
1952,あなたにとって、理想的な働き方はどのようなものですか？,4.0,4.0,1.0183501544346312
1954,あなたにとって、最高のバケーション先はどこですか？,2.6206896551724137,2.0,1.2653004471961893
1956,自分の絵が人に誉められた時、どう思いますか？,3.1666666666666665,3.0,1.2617266038997932
1957,あなたが創作した曲が人に認められたとき、どのように感じますか？,3.433333333333333,3.5,1.0063019815944514
1960,自分の料理が家族から絶賛された時、どんな気持ちになりますか？,2.8333333333333335,3.0,0.7914775938769179
1962,あなたのクリーチブ活動やアートの目標は何ですか？,3.3214285714285716,3.0,1.0202966681339751
1964,あなたのキャリアアップに対する目標は何ですか？,4.035714285714286,4.0,1.0708993401928106
1965,初めて買った車のメーカーは何ですか？,2.6666666666666665,3.0,1.1841869998335202
1966,あなたが最初に手に入れたペットの選び方は何ですか？,2.9,3.0,0.9228890171255886
1967,初めてのペットを飼うきっかけは何でしたか？,2.6666666666666665,2.0,1.2410599844719317
1968,あなたが役立つと思って身につけたスキルは何ですか？,2.9,3.0,1.0618786215460558
1971,朝早く起きることが得意なあなたは、どんな工夫をしていますか？,2.7666666666666666,3.0,0.7279320417946061
1972,困難な課題に取り組む際に，どのようなアプローチをしましたか？,4.3,4.0,1.1788363637137231
1973,試験勉強で苦しんだ時、どんな対策をしましたか？,3.6,3.0,1.0372377109252813
1974,あなたのライフスタイルの中で、なかなか変えられない悪習慣は何ですか？,5.3,5.0,0.9878573120474016
1975,貴方のスポーツで、特に克服できない弱点は何ですか？,4.0,4.0,1.259447059844805
1978,あなたの部下で、改善が難しい課題は何ですか？,4.821428571428571,5.0,1.1564175661505611
1980,あなたが一番苦手と感じる科目は何ですか？,2.6551724137931036,3.0,1.1733913629477568
1981,あなた自身の中で、一番自慢できるところは何ですか？,3.7666666666666666,3.5,1.1351236704106018
1983,これまでに一番打撃を受けた経験は何ですか？,5.0344827586206895,5.0,1.3224101001226525
1986,自分が想像以上にうまくいったことは何ですか？,3.642857142857143,3.5,0.9893613995077727
1987,自分がされて困ったことは何ですか？,4.566666666666666,5.0,0.9352607356658147
1988,自分が期待したよりできなかったスポーツは何ですか？,3.566666666666667,4.0,1.4064710873459965
1993,どんなことをしたときに達成感を感じますか？,3.3666666666666667,3.0,0.9643054793328018
1994,あなたの一日の中で、一番楽しみな時間は何ですか？,2.586206896551724,3.0,1.0183053632422259
2002,短気など、あなたのマイナスな一面は何ですか？,5.333333333333333,5.0,0.8840866447369845
2003,料理をする時のクセや癖って何ですか？,3.25,3.0,1.0046189622236181
2004,あなたの長所や得意な部分は何ですか？,3.4,3.0,1.1017227888394958
2008,あなたの血液型は何型ですか？,1.4285714285714286,1.0,0.5727497953228164
2011,あなたは近々、何か旅行の計画を立てていますか？,2.8,3.0,0.7143842296595069
2013,あなたは現在，何かの楽器を習い事として弾いていますか？,2.433333333333333,2.0,1.1351236704106016
2022,出張先で感じる不便なことは何ですか？,3.3,3.0,1.149212624004981
2023,旅行中に困った経験は何ですか？,3.3333333333333335,3.0,1.0613372610104648
2024,仕事での一番大きな課題は何ですか？,4.466666666666667,5.0,0.9732042112432566
2026,今日はどんな運動をしたんですか？,2.066666666666667,2.0,1.0806553992619585
2027,あなたが日々学び続けていることは何ですか？,3.2333333333333334,3.0,1.3565507307349296
2028,あなたの教育に対する現在の姿勢は何ですか？,4.482758620689655,5.0,1.0562970921090475
2029,あなたの趣味に対する現在の考えは何ですか？,2.9642857142857144,3.0,0.8380817098475258
2031,あなたは、自分の仕事の適性についてどう思っていますか？,4.666666666666667,5.0,1.1547005383792517
2033,あなたは、自分の経済状態についてどう思っていますか？,6.1,6.0,1.0938700673013826
2034,あなたのライフスタイルについてどう思っていますか？,4.285714285714286,5.0,1.0490610566259242
2036,あなたの学習スタイルについてどう思っていますか？,3.4,3.0,1.069966161243848
2038,あなたの生活の中で、何か変えたいと思っていることは何ですか？,4.233333333333333,4.0,0.9714309861845772
2041,あなたの車の中で、不満な点や改善したい点は何ですか？,3.5,3.0,1.2798167972341818
2044,あなたの部屋の中で、掃除したくない部分は何ですか？,4.137931034482759,5.0,1.4323840748664567
2046,"自分の性格の中で, 特に良いと思っている所は何ですか？",3.933333333333333,3.5,1.1426929274467317
2047,自分の趣味の中で、特に得意と思うものは何ですか？,2.8214285714285716,3.0,0.722832465019919
2048,あなたが自分の個性の中で、最も魅力的だと思うところは何ですか？,4.0,4.0,1.0540925533894598
2049,あなたの仕事の中で、一番面倒なことは何ですか？,4.266666666666667,4.5,1.3373502709187435
2052,これまでにあなたが直面した学校生活の最大の課題は何ですか？,4.3,4.0,1.2077336998093464
2053,これまでにあなたが困ったことがあるパソコン関連のトラブルは何ですか？,2.7,2.0,1.3429252681597994
2055,これまでに直面して困った勉強上の問題は何ですか？,4.066666666666666,4.0,1.1121068335350712
2056,あなたが一番困ったことがある学習上の問題は何ですか？,4.133333333333334,4.0,1.3060425438846859
2057,あなたがこれまでに直面した最大の経済的な課題は何ですか？,5.666666666666667,6.0,1.3476245597431762
2058,最近頻繁に手間取る家事は何ですか？,3.4285714285714284,3.0,1.3173646934124716
2059,最近，特に不安に感じることは何ですか？,5.310344827586207,5.0,1.1681318503081892
2061,自分の仕事についてずっと悩んでいることは何ですか？,5.1,5.0,0.8847364696279086
2062,これまでに自分の人生について深く考えた経験は何ですか？,5.0,5.0,0.9813067629253163
2069,あなたが現在、一番悔しく思っていることや、辛いことは何ですか？,5.233333333333333,5.5,1.1351236704106018
2077,今までに最も感動した映画やドラマは何ですか？,2.433333333333333,2.0,0.9714309861845771
2082,これまでで最も落胆した、あるいは最も悲しかったことは何ですか？,5.133333333333334,5.0,1.0416609195243756
2085,今までで、あなたが一番感動した瞬間は何ですか？,3.1333333333333333,3.0,1.0416609195243756
2088,それまでに、大きな挫折感を経験したことはありますか？,5.566666666666666,6.0,0.9352607356658148
2089,これまでに、あなたが感動や嬉しかった出来事は何ですか？,3.1666666666666665,3.0,1.11674815279973
2092,これまでに人生観が変わった瞬間はありますか？,3.8,4.0,1.3235271579877137
2093,これまでにあなたが趣味を変えたことはありますか？,3.033333333333333,3.0,0.889917986664224
2094,あなたが今現在読んでいる本は何ですか？,2.3,2.0,1.118804780974337
2100,あなたの趣味に使っている道具を全て教えてもらえますか？,3.7586206896551726,4.0,1.430663492774122
2101,あなたが所有している家電製品を全て教えてもらえますか？,3.8333333333333335,4.0,1.8019784784457358
2102,利用中のクレジットカードの会社名を全て教えてもらえますか？,6.275862068965517,7.0,1.1617890060511336
2103,最後に誰かに恩恵を与えたのはいつですか？,4.206896551724138,4.0,1.1457782864819
2104,誰かを深く傷つけた経験はありますか？,5.833333333333333,6.0,1.11674815279973
2105,海外旅行に行ったことはありますか？,1.5,1.0,0.6297235299224025
2106,あなたが人に感謝されたことはありますか？,3.896551724137931,4.0,1.4228951268002576
2109,これまでに大きな成功体験はありますか？,3.966666666666667,4.0,1.1591713250937241
2110,自分の成功で，何かを大きく得た経験はありますか？,3.566666666666667,3.0,1.330888563259934
2111,これまでに人間関係を壊してしまった経験はありますか？,6.0,6.0,0.982607368881035
2113,あなたの勤務時間は何時間くらいですか？,2.6,2.0,1.302517456365914
2116,あなたは副業でどのくらい収入を得ていますか？,6.5,7.0,0.572351471472339
2119,あなたの年間の本の購入費用はいくらですか？,3.689655172413793,4.0,1.7134644995251591
2124,お昼ご飯は何時に食べますか？,1.5,1.0,0.6297235299224025
2125,朝の通勤時間は何時ですか？,2.066666666666667,2.0,1.112106833535071
2126,休憩時間は何時ですか？,2.0,2.0,1.203443335628631
2131,昨夜のテレビ番組は何を観ましたか？,1.9333333333333333,2.0,0.9071871393197363
2133,何を読んでいますか？,2.0,2.0,0.9468641529479986
2134,どんな曲を今聴いていますか？,1.9642857142857142,2.0,0.7444681351359534
2135,どんな食事を作ろうと思っていますか？,2.3333333333333335,2.0,0.8022955570857538
2138,明日の天気はどうですか？,1.1333333333333333,1.0,0.5074162634049248
2139,明日の朝食は何にする予定ですか？,2.25,2.0,1.0408329997330663
2140,今日の夜の運動は何にしますか？,2.933333333333333,3.0,1.4840144374549435
2141,次の旅行の行先はどこにしますか？,2.533333333333333,3.0,0.8995528902176071
2143,もし選ぶとしたら「ハンバーガー風味のポテトチップス」と「ポテトチップス風味のハンバーガー」のどちらですか？,2.2413793103448274,2.0,1.1848801149059374
2144,もし選ぶとしたら「コーラ味のチョコレート」と「チョコレート味のコーラ」のどちらですか？,2.6551724137931036,2.0,1.2327629267209235
2147,もし選ぶとしたら「スイカ風味のキャンディ」か「キャンディ風味のスイカ」どちらがいいですか？,2.4615384615384617,2.0,1.3335897189396513
2148,「ピーマン入りのミートソース」と「ミートソース入りのピーマン」何が好きですか？,2.357142857142857,2.0,1.1292175499576134
2149,もし選ぶとしたら「チョコ入りの甘いポテト」と「ポテト入りの甘いチョコ」のどちらですか？,2.0344827586206895,2.0,0.8230066229854003
2151,「自分の最期の時」と「自分の生まれ変わり」で知りたくないのはどちらですか？,3.310344827586207,3.0,1.256510140822647
2152,「自分の死亡日」と「自分の遺産の総額」で知りたくないのはどちらですか？,4.066666666666666,4.0,1.7005746155310284
2153,「自分の死の原因」と「自分の死期」で知りたくないのはどちらですか？,4.566666666666666,5.0,1.4546793303071945
2154,「自分の将来の仕事」と「自分の老後の生活」で知りたくないのはどちらですか？,3.4827586206896552,3.0,1.2989195965211247
2155,「自分の適性職業」と「自分の余生の過ごし方」で知りたくないのはどちらですか？,3.8333333333333335,4.0,1.0854312136382616
2156,「人生のピーク」と「人生の低点」で知りたくないのはどちらですか？,3.7857142857142856,3.5,1.5719094983170854
2157,「自分の成功」と「自分の病気」で知りたくないのはどちらですか？,3.9642857142857144,4.0,1.261455445614248
2160,「住むなら海辺の高級マンションと山間の古民家、どちらを選びますか？」,2.7142857142857144,3.0,0.8544932592822077
2161,「都会での生活」と「田舎でのゆったりとした生活」どっちがいいですか？,2.586206896551724,2.0,1.118584608822058
2162,「名声と対立がついてくる仕事」と「平穏で認知度の低い職業」、どちらを選びますか？,4.068965517241379,4.0,1.412470846292275
2163,「必ず儲かるがリスクの大きい投資」と「少額でも確実にリターンのある投資」のどちらを選びますか？,4.633333333333334,4.5,1.5421286974634218
2164,「求められるスキルが高く報酬も高い仕事」と「スキル不要だが報酬も低い仕事」、どちらがいいですか？,3.642857142857143,4.0,1.0261140545329515
2165,「手間はかかるがやりがいのある趣味」と「すぐに飽きるが気軽にできる趣味」のどちらですか？,2.7586206896551726,3.0,1.0907131485472215
2166,「健康で長生きする人生」と「恋人と一緒に過ごせる人生」のどちらを選びますか？,3.3666666666666667,4.0,1.4259499757471625
2167,あなたが選ぶなら、「一生健康な体を持つ人生」と「一度だけ過去に戻る機会がある人生」はどちらですか？,3.8333333333333335,4.0,1.3666806839763352
2168,あなたが選ぶとしたら、「健康で長生きする人生」と「自由に世界を旅する人生」のどちらですか？,3.1666666666666665,3.0,1.3916830131877742
2169,友達を選ぶ際に我慢するなら「遅刻が多い点」と「返信が遅い点」のどちらですか？,3.8666666666666667,4.0,1.136641554311871
2171,職場でのパートナーを選ぶとき、「コミュニケーションが苦手な点」と「タスクの優先順位がつけられない点」のどちらを我慢しますか？,4.033333333333333,4.0,1.2172137016162359
2172,旅行をするなら「海がない場所」と「山がない場所」のどちらですか？,2.433333333333333,2.0,1.0063019815944514
2173,山登りをするなら「地図がない場所」と「水がない場所」のどちらですか？,2.8333333333333335,3.0,1.0854312136382618
2174,キャンプをするなら、「テントがない場所」と「食料がない場所」のどちらですか？,2.9310344827586206,3.0,1.334461755667768
2175,服を選ぶときに妥協するなら「デザインが好みでない」と「価格が高い」のどちらですか？,2.6666666666666665,3.0,1.0613372610104648
2176,レストランを選ぶときに妥協するなら「評価が低い店」と「料理の種類が自分好みでない店」のどちらですか？,2.8666666666666667,3.0,0.9732042112432566
2177,デートを決めるときに妥協するなら「時間が遅い場所」と「料理が美味しくない場所」のどちらですか？,3.466666666666667,3.5,1.4319827906241327
2178,それでは、「仕事のスキル」と「人柄」のどちらが転職先を選ぶ際に重要ですか？,3.3,3.5,1.0875470659652646
2180,あなたが政治家を選ぶとき、「経済政策理解度」や「人柄」のどちらが大切ですか？,3.9,4.0,1.6262925893598903
2181,あなたが映画を観る時に重視するのは「物語」ですか「映像美」ですか？,3.033333333333333,3.0,1.2726115785600325
2182,あなたが映画を選ぶ時に重視するのは「監督」ですか「出演者」ですか？,2.4,2.0,1.0372377109252813
2185,あなたが住む場所を選ぶとき「立地」と「家賃」のどちらが重要ですか？,3.1666666666666665,3.0,1.5331584108120329
2186,あなたが選ぶ「旅行先」と「旅行の仲間」のどちらが重要ですか？,3.0689655172413794,3.0,1.193166090784114
2188,「透視能力」と「空を飛ぶ能力」のどちらが欲しいですか？,2.6666666666666665,2.5,1.268540658512312
2189,「不老不死になる能力」と「テレポートする能力」のどちらが欲しいですか？,2.933333333333333,3.0,1.3879613761229797
2191,「プログラミングのスキル」と「料理の技術」のどちらが欲しいですか？,2.433333333333333,2.0,1.0063019815944514
2194,あなたが会いたいと思う有名人がいたとしたら、会いに行きますか？,2.3333333333333335,2.0,1.0283342182227604
2195,あなたが夢中になると思う趣味が見つかるとしたら、始めたいですか？,2.7,3.0,0.9878573120474016
2196,無限に持続するエネルギーが得られるとしたら試しますか？,3.0714285714285716,3.0,1.1198072396480807
2197,もし永遠の健康体を手に入れる方法があったら試しますか？,3.1379310344827585,3.0,1.2166739770795063
2198,永遠に記憶力がつくトレーニングができるとしたらやりますか？,2.9310344827586206,3.0,1.2515999612712472
2199,一日が48時間になるとしたら、それを望みますか？,2.6333333333333333,3.0,1.2994251602637363
2200,500年間生き続けることができるとしたら、望みますか？,3.2758620689655173,3.0,1.3064825110670781
2201,あなたが食べずに生きられる力を手に入れるとしたら、望みますか？,3.2,3.0,1.2703515668696899
2202,朝食を選ぶとき、「ヘルシーなもの」のと「美味しいもの」のどちらが重要ですか？,2.533333333333333,3.0,1.0080138659874616
2203,食事をするとき、「味を楽しむ」のと「栄養を取る」のどちらが重要ですか？,2.7666666666666666,3.0,1.135123670410602
2205,あなたが価値を置くのは「友人」か「家族」ですか？,4.333333333333333,4.0,1.1841869998335197
2208,「リモートワークの可能な職業」と「職場で働くことが好きな忙しい職業」のどちらですか？,3.1379310344827585,3.0,1.2456821978060995
2209,「組織の中で働く職業」と「フリーランスの職業」のどちらですか？,3.607142857142857,3.5,1.3148520748875057
2210,「低給与だけど好きな事ができる職業」と「高給与だけどきつい職業」のどちらですか？,3.793103448275862,4.0,1.2643267645224017
2211,「お金持ちになる」と「自己実現をする」、どちらが欲しいですか？,3.392857142857143,3.0,1.3968028497458764
2212,「自分の仕事で成功する」と「理想的な恋人を見つける」、どちらがほしいですか？,3.9655172413793105,4.0,1.2951215778751555
2213,「自由な時間」と「たくさんのお金」、どちらがほしいですか？,3.033333333333333,3.0,1.1591713250937241
2214,「貧しいが健康な生活を送る」か「リッチだが病気持ちとなる」のどちらですか？,3.7666666666666666,4.0,1.2228664272317622
2215,「社会的に成功する」か「平凡だが満足な人生を送る」のどちらですか？,3.2758620689655173,3.0,1.2788541669383442
2216,「一生ボランティア活動に専念する」か「高給の仕事に就く」のどちらですか？,4.2,4.0,1.1566896880679618
2220,「甘いもの」と「辛いもの」のどちらが好きですか？,1.6428571428571428,1.5,0.731020885058378
2222,「山での生活」と「海での生活」のどちらが好きですか？,1.9333333333333333,2.0,0.980265035707122
2223,デートするとしたら「映画鑑賞」と「美術館巡り」のどちらを選びますか？,2.7333333333333334,3.0,1.048260737942924
2224,「寿司」と「焼肉」のどちらを好きですか？,1.5172413793103448,1.0,0.8289705171033532
2226,あなたが映画を一つ選ばないといけないとしたら「コメディ」や「ホラー」のどちらを選びますか？,2.5714285714285716,2.0,1.1362241376617956
2229,舞台を見に行かないといけないとしたら「ミュージカル」と「オペラ」のどちらを選びますか？,2.433333333333333,2.0,1.222866427231762
2231,夕食にするなら「揚げ物」か「焼き物」どちらを選びますか？,1.8666666666666667,2.0,0.6814453874610598
2232,あなたはビール派ですか，それともワイン派ですか？,2.1,2.0,0.8030115728972382
2243,海と山、どちらが好きですか？,1.6666666666666667,1.5,0.8022955570857537
2244,フェラーリとポルシェ、どちらが好きですか？,1.9333333333333333,2.0,1.0806553992619585
2245,好きなのはコーヒーと紅茶のどちらですか？,1.75,1.5,1.075828707279838
2246,好きなのは洋食と和食のどちらですか？,1.6666666666666667,2.0,0.6608945522512667
2247,観光地を開くなら海辺と山間、どちらですか？,2.2666666666666666,2.0,0.907187139319736
2248,自分の店を出すならフランチャイズと個店、どちらですか？,3.2333333333333334,3.0,1.2507469032909713
2250,あなたは宇宙人の存在を信じますか？,2.6666666666666665,2.5,1.372973951415091
2251,あなたは心霊現象を信じますか？,2.8,3.0,1.126483695950092
2253,好きなのはテニスとサッカーのどちらですか？,1.8275862068965518,2.0,1.0024600283175304
2254,運動はランニングとスイミングのどちらですか？,2.111111111111111,2.0,1.0127393670836666
2255,旅行と料理のどちらが好きですか？,2.3,2.0,1.0875470659652646
2259,最近の健康状態はどうですか？,4.8,5.0,1.4479474176011817
2260,今週の通学は順調ですか？,2.586206896551724,3.0,0.945562620851067
2261,あなたの課題、進んでいますか？,3.3333333333333335,3.0,1.3217891045025334
2262,新曲の作曲は進んでいますか？,2.9,3.0,1.1551981469084385
2264,家のリフォームはどのくらい進んでいますか？,3.8666666666666667,3.5,1.676065452868369
2265,昨晩飲んでいたワインはどうでしたか？,2.0,2.0,1.0170952554312156
2267,昼食に食べると言っていたサンドイッチは美味しかったですか？,1.7666666666666666,2.0,0.7738543627276671
2268,ディナーに飲んだワインはおいしかったですか？,2.1,2.0,1.3222238320605804
2269,昼食に食べた寿司は美味しかったですか？,1.7666666666666666,2.0,1.0063019815944514
2270,昨晩飲んでいたビールは味が良かったですか？,2.066666666666667,2.0,1.048260737942924
2271,最近、楽しいイベントに参加しましたか？,2.566666666666667,3.0,0.8976341829703132
2272,昨日は何か悲しいことはありましたか？,4.862068965517241,5.0,1.1251710324287365
2275,最近、何か学びのある経験をしましたか？,3.433333333333333,3.0,1.072648457158112
2278,週末の過ごし方はどうでしたか？,2.4827586206896552,3.0,0.9863601796204502
2279,昨日の飲み会はどうでしたか？,2.6666666666666665,2.0,1.18418699983352
2280,どの音楽バンドに所属していますか？,2.3,2.0,0.9878573120474016
2281,どの美術クラブに所属していますか？,2.066666666666667,2.0,0.7849152527649012
2282,どのような趣味を楽しんでいますか？,2.2666666666666666,2.0,0.5832922809856749
